iter	Logloss
2928	0.2375695077
2929	0.2375690188
2930	0.2375678508
2931	0.237566547
2932	0.2375654605
2933	0.2375644554
2934	0.2375620651
2935	0.2375601909
2936	0.2375591044
2937	0.2375579093
2938	0.2375564968
2939	0.2375548127
2940	0.2375536719
2941	0.2375524224
2942	0.237550684
2943	0.2375484024
2944	0.2375467998
2945	0.2375458491
2946	0.2375438662
2947	0.237541992
2948	0.2375401721
2949	0.237538488
2950	0.2375366953
2951	0.237535473
2952	0.2375341148
2953	0.2375320776
2954	0.2375300676
2955	0.2375288996
2956	0.2375265636
2957	0.237525124
2958	0.2375239832
2959	0.2375223534
2960	0.2375210225
2961	0.2375195285
2962	0.2375182519
2963	0.2375175185
2964	0.2375158616
2965	0.2375141503
2966	0.2375126836
2967	0.2375115427
2968	0.2375108093
2969	0.2375089895
2970	0.2375076042
2971	0.2375069794
2972	0.2375050509
2973	0.237504073
2974	0.2375028236
2975	0.2375009222
2976	0.2374994282
2977	0.2374973367
2978	0.2374960329
2979	0.2374947563
2980	0.237493371
2981	0.2374918227
2982	0.2374902744
2983	0.2374881829
2984	0.2374860914
2985	0.2374851407
2986	0.2374837283
2987	0.237482017
2988	0.2374808219
2989	0.237478839
2990	0.2374772364
2991	0.2374756338
2992	0.2374745201
2993	0.2374728632
2994	0.2374712335
2995	0.2374702013
2996	0.2374687345
2997	0.2374674035
2998	0.2374659368
2999	0.2374646873
3000	0.2374631119
3001	0.2374612376
3002	0.2374604771
3003	0.2374583856
3004	0.2374558866
3005	0.2374543927
3006	0.2374532518
3007	0.2374515134
3008	0.2374501825
3009	0.2374488515
3010	0.2374469773
3011	0.2374461352
3012	0.2374446685
3013	0.2374428757
3014	0.2374405398
3015	0.2374392903
3016	0.2374379593
3017	0.2374368456
3018	0.2374348628
3019	0.2374341022
3020	0.2374318749
3021	0.2374304353
3022	0.2374283981
3023	0.2374270671
3024	0.2374263337
3025	0.2374241064
3026	0.2374224766
3027	0.2374216346
3028	0.2374197061
3029	0.237418022
3030	0.2374159305
3031	0.2374142464
3032	0.2374132414
3033	0.2374112313
3034	0.2374098189
3035	0.2374084608
3036	0.2374069125
3037	0.2374054185
3038	0.2374043049
3039	0.2374029467
3040	0.2374019417
3041	0.2374007466
3042	0.2373990353
3043	0.2373978402
3044	0.2373963191
3045	0.2373946622
3046	0.2373939831
3047	0.2373923805
3048	0.2373907236
3049	0.2373888222
3050	0.2373875456
3051	0.2373858615
3052	0.2373849108
3053	0.2373837156
3054	0.2373823575
3055	0.2373806463
3056	0.2373793153
3057	0.2373780658
3058	0.2373764632
3059	0.2373746433
3060	0.2373731766
3061	0.2373716555
3062	0.2373701887
3063	0.2373682601
3064	0.2373669835
3065	0.2373652451
3066	0.2373636153
3067	0.2373628819
3068	0.2373616053
3069	0.2373598397
3070	0.2373585631
3071	0.2373558468
3072	0.2373546517
3073	0.2373531849
3074	0.2373514465
3075	0.2373497353
3076	0.2373484858
3077	0.2373469918
3078	0.237345688
3079	0.2373450633
3080	0.2373432706
3081	0.2373414507
3082	0.2373404457
3083	0.2373395493
3084	0.2373381912
3085	0.2373370232
3086	0.2373361811
3087	0.2373347687
3088	0.2373331118
3089	0.2373312647
3090	0.2373290102
3091	0.2373276249
3092	0.2373255606
3093	0.2373240938
3094	0.2373228171
3095	0.237321622
3096	0.2373198836
3097	0.2373187156
3098	0.237316787
3099	0.2373160808
3100	0.2373154289
3101	0.2373136362
3102	0.2373125768
3103	0.2373108113
3104	0.2373095346
3105	0.2373086654
3106	0.2373065196
3107	0.2373051071
3108	0.237303749
3109	0.2373024452
3110	0.2373007068
3111	0.2372993215
3112	0.2372979091
3113	0.2372961435
3114	0.2372945952
3115	0.2372931284
3116	0.2372911727
3117	0.2372902764
3118	0.2372884022
3119	0.2372871798
3120	0.2372857131
3121	0.2372846266
3122	0.2372828882
3123	0.2372813399
3124	0.2372799546
3125	0.2372787323
3126	0.2372765321
3127	0.237275174
3128	0.2372734356
3129	0.2372720231
3130	0.2372707736
3131	0.2372693612
3132	0.2372680574
3133	0.2372665906
3134	0.2372647435
3135	0.2372629508
3136	0.2372612396
3137	0.2372596913
3138	0.2372582517
3139	0.2372564861
3140	0.2372550465
3141	0.2372534982
3142	0.2372518142
3143	0.2372502387
3144	0.2372491251
3145	0.2372480114
3146	0.2372466261
3147	0.2372447247
3148	0.2372432036
3149	0.2372423887
3150	0.2372400528
3151	0.2372394824
3152	0.2372371735
3153	0.2372356253
3154	0.2372332621
3155	0.2372321485
3156	0.2372309261
3157	0.2372300569
3158	0.2372278296
3159	0.2372268518
3160	0.2372260369
3161	0.2372238095
3162	0.2372223699
3163	0.2372206587
3164	0.237219545
3165	0.2372181326
3166	0.237217209
3167	0.2372149817
3168	0.2372139224
3169	0.2372117222
3170	0.2372101196
3171	0.2372086528
3172	0.2372074848
3173	0.2372053118
3174	0.2372044969
3175	0.2372029215
3176	0.2372012918
3177	0.2371997978
3178	0.237198494
3179	0.2371964025
3180	0.2371946098
3181	0.2371931702
3182	0.2371922466
3183	0.2371902094
3184	0.2371887427
3185	0.237187466
3186	0.2371863252
3187	0.2371849671
3188	0.2371838806
3189	0.237182794
3190	0.2371812729
3191	0.237179616
3192	0.2371787197
3193	0.2371779319
3194	0.237176275
3195	0.2371744823
3196	0.2371732871
3197	0.2371727711
3198	0.2371714401
3199	0.2371697288
3200	0.2371679361
3201	0.2371659804
3202	0.2371644321
3203	0.2371631012
3204	0.2371616616
3205	0.2371594071
3206	0.2371578045
3207	0.2371567451
3208	0.2371550882
3209	0.2371537029
3210	0.2371534585
3211	0.2371518287
3212	0.2371503348
3213	0.2371495471
3214	0.2371485149
3215	0.237146695
3216	0.2371455813
3217	0.2371444133
3218	0.2371429194
3219	0.2371414254
3220	0.2371400673
3221	0.2371386277
3222	0.2371366448
3223	0.2371352052
3224	0.2371336841
3225	0.2371314296
3226	0.237130153
3227	0.2371286862
3228	0.2371273824
3229	0.2371263774
3230	0.2371243402
3231	0.2371223573
3232	0.2371216511
3233	0.2371200213
3234	0.2371192879
3235	0.2371179298
3236	0.2371161642
3237	0.2371145345
3238	0.2371138011
3239	0.2371126874
3240	0.2371116009
3241	0.2371100798
3242	0.2371090476
3243	0.2371083143
3244	0.2371069833
3245	0.2371060326
